"TimeUTC","timestampInMs","requestPath","requestMethod","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId"
"2025-03-03 04:02:27",1740974547078,"nyme.vercel.app/api/webhooks/clerk","POST",500,"fnjhd-1740974546976-bb1b8b3051b2","Svix-Webhooks/1.59.2","error","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",17,"iad1",158,1024,"","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:26",1740974546994,"nyme.vercel.app/api/webhooks/clerk","POST",200,"fnjhd-1740974546976-bb1b8b3051b2","Svix-Webhooks/1.59.2","info","production","main","MISS","edge-middleware","/middleware","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"lhr1",-1,-1,"","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:21",1740974541884,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"4r99v-1740974540272-1c5ef8c4b7b2","Svix-Webhooks/1.59.2","error","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"⨯ Error: Error: Plan executor error during findAndModify :: caused by :: E11000 duplicate key error collection: Nyme.users index: username_1 dup key: { username: """" }
    at n (/var/task/.next/server/app/api/webhooks/clerk/route.js:1:9297)
    at h (/var/task/.next/server/app/api/webhooks/clerk/route.js:1:6316)
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async h (/var/task/.next/server/app/api/webhooks/clerk/route.js:1:3949)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:36258
    at async eR.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:26874)
    at async eR.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:37512)
    at async es (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25465)
    at async en.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1026)
    at async r6.renderToResponseWithComponentsImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:508)","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:21",1740974541882,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"4r99v-1740974540272-1c5ef8c4b7b2","Svix-Webhooks/1.59.2","error","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"Plan executor error during findAndModify :: caused by :: E11000 duplicate key error collection: Nyme.users index: username_1 dup key: { username: """" }","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:21",1740974541784,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"4r99v-1740974540272-1c5ef8c4b7b2","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"Successfully connected to MongoDB","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:21",1740974541784,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"4r99v-1740974540272-1c5ef8c4b7b2","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"MongoDB connection established successfully","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:21",1740974541620,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"4r99v-1740974540272-1c5ef8c4b7b2","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"Connecting to MongoDB...","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:21",1740974541619,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"4r99v-1740974540272-1c5ef8c4b7b2","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"📝 Updating user: user_2tn4WgSa3zf0OhZN7cAd3p47l1I {
  firstName: '',
  lastName: '',
  username: '',
  photo: 'https://img.clerk.com/eyJ0eXBlIjoiZGVmYXVsdCIsImlpZCI6Imluc18ydG12ckphTFJva1JpaXF4allnUHA2MGRIN2wiLCJyaWQiOiJ1c2VyXzJ0bjRXZ1NhM3pmME9oWk43Y0FkM3A0N2wxSSJ9'
}","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:21",1740974541605,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"4r99v-1740974540272-1c5ef8c4b7b2","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"🔔 Webhook received","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:20",1740974540363,"nyme.vercel.app/api/webhooks/clerk","POST",500,"4r99v-1740974540272-1c5ef8c4b7b2","Svix-Webhooks/1.59.2","error","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",1865,"iad1",158,1024,"","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:20",1740974540283,"nyme.vercel.app/api/webhooks/clerk","POST",200,"4r99v-1740974540272-1c5ef8c4b7b2","Svix-Webhooks/1.59.2","info","production","main","MISS","edge-middleware","/middleware","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"lhr1",-1,-1,"","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:20",1740974540167,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"xm7xx-1740974538403-ed575643e7a7","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"Updated Clerk metadata with MongoDB ID and signup method","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:20",1740974540008,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"xm7xx-1740974538403-ed575643e7a7","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"Created user in database: {
  clerkId: 'user_2tn4WgSa3zf0OhZN7cAd3p47l1I',
  _id: '67c529cb06eb82d780ffb67f',
  email: 'testingagsasing@gmail.com',
  username: 'user_p47l1I',
  photo: 'https://img.clerk.com/eyJ0eXBlIjoiZGVmYXVsdCIsImlpZCI6Imluc18ydG12ckphTFJva1JpaXF4allnUHA2MGRIN2wiLCJyaWQiOiJ1c2VyXzJ0bjRXZ1NhM3pmME9oWk43Y0FkM3A0N2wxSSJ9',
  firstName: '',
  lastName: '',
  planId: 1,
  creditBalance: 20,
  __v: 0
}","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:20",1740974540007,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"xm7xx-1740974538403-ed575643e7a7","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"Successfully created user: {
  clerkId: 'user_2tn4WgSa3zf0OhZN7cAd3p47l1I',
  _id: new ObjectId('67c529cb06eb82d780ffb67f'),
  email: 'testingagsasing@gmail.com',
  username: 'user_p47l1I',
  photo: 'https://img.clerk.com/eyJ0eXBlIjoiZGVmYXVsdCIsImlpZCI6Imluc18ydG12ckphTFJva1JpaXF4allnUHA2MGRIN2wiLCJyaWQiOiJ1c2VyXzJ0bjRXZ1NhM3pmME9oWk43Y0FkM3A0N2wxSSJ9',
  firstName: '',
  lastName: '',
  planId: 1,
  creditBalance: 20,
  __v: 0
}","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:19",1740974539919,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"xm7xx-1740974538403-ed575643e7a7","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"Creating new user with data: {
  clerkId: 'user_2tn4WgSa3zf0OhZN7cAd3p47l1I',
  email: 'testingagsasing@gmail.com',
  username: 'user_p47l1I',
  firstName: '',
  lastName: '',
  photo: 'https://img.clerk.com/eyJ0eXBlIjoiZGVmYXVsdCIsImlpZCI6Imluc18ydG12ckphTFJva1JpaXF4allnUHA2MGRIN2wiLCJyaWQiOiJ1c2VyXzJ0bjRXZ1NhM3pmME9oWk43Y0FkM3A0N2wxSSJ9'
}","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:19",1740974539919,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"xm7xx-1740974538403-ed575643e7a7","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"Successfully connected to MongoDB","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:19",1740974539918,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"xm7xx-1740974538403-ed575643e7a7","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"MongoDB connection established successfully","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:19",1740974539785,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"xm7xx-1740974538403-ed575643e7a7","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"Connecting to MongoDB...","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:19",1740974539777,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"xm7xx-1740974538403-ed575643e7a7","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"👤 Creating user: {
  clerkId: 'user_2tn4WgSa3zf0OhZN7cAd3p47l1I',
  email: 'testingagsasing@gmail.com',
  username: 'user_p47l1I',
  firstName: '',
  lastName: '',
  photo: 'https://img.clerk.com/eyJ0eXBlIjoiZGVmYXVsdCIsImlpZCI6Imluc18ydG12ckphTFJva1JpaXF4allnUHA2MGRIN2wiLCJyaWQiOiJ1c2VyXzJ0bjRXZ1NhM3pmME9oWk43Y0FkM3A0N2wxSSJ9'
}","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:19",1740974539771,"nyme.vercel.app/api/webhooks/clerk","POST",-1,"xm7xx-1740974538403-ed575643e7a7","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"🔔 Webhook received","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538615,"app.nyme.ai/","POST",-1,"2jd29-1740974538437-2af746fc737a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/","app.nyme.ai","app.nyme.ai","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"Error: User not found
    at m (/var/task/.next/server/app/(root)/page.js:33:6807)
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:16:418
    at async rR (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:15:7978)
    at async r7 (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:18:1144)
    at async es (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:26324)
    at async en.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1026)
    at async r6.renderToResponseWithComponentsImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:508)
    at async r6.renderPageComponent (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:5121)
    at async r6.renderToResponseImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:5708) {
  digest: '3504726640'
}","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538611,"app.nyme.ai/","POST",-1,"2jd29-1740974538437-2af746fc737a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/","app.nyme.ai","app.nyme.ai","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"Error getting user: Error: User not found
    at m (/var/task/.next/server/app/(root)/page.js:33:6807)
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:16:418
    at async rR (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:15:7978)
    at async r7 (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:18:1144)
    at async es (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:26324)
    at async en.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1026)
    at async r6.renderToResponseWithComponentsImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:508)
    at async r6.renderPageComponent (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:5121)
    at async r6.renderToResponseImpl (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:5708)","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538609,"app.nyme.ai/","POST",-1,"2jd29-1740974538437-2af746fc737a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/","app.nyme.ai","app.nyme.ai","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"User not found for ID: user_2tn4WgSa3zf0OhZN7cAd3p47l1I","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538519,"nyme.vercel.app/api/webhooks/clerk","POST",200,"xm7xx-1740974538403-ed575643e7a7","Svix-Webhooks/1.59.2","info","production","main","MISS","lambda","/api/webhooks/clerk","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",1974,"iad1",170,1024,"","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538506,"app.nyme.ai/","POST",-1,"2jd29-1740974538437-2af746fc737a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/","app.nyme.ai","app.nyme.ai","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"Getting user with Clerk ID: user_2tn4WgSa3zf0OhZN7cAd3p47l1I","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538506,"app.nyme.ai/","POST",-1,"2jd29-1740974538437-2af746fc737a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/","app.nyme.ai","app.nyme.ai","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"Using existing database connection","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538482,"app.nyme.ai/","POST",500,"2jd29-1740974538437-2af746fc737a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/","app.nyme.ai","app.nyme.ai","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",114,"iad1",198,1024,"","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538440,"app.nyme.ai/","POST",200,"2jd29-1740974538437-2af746fc737a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","app.nyme.ai","app.nyme.ai","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538437,"nyme.vercel.app/api/webhooks/clerk","POST",200,"xm7xx-1740974538403-ed575643e7a7","Svix-Webhooks/1.59.2","info","production","main","MISS","edge-middleware","/middleware","nyme.vercel.app","nyme.vercel.app","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"lhr1",-1,-1,"","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538390,"app.nyme.ai/","GET",200,"2jd29-1740974538344-e3d15c194652","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/index","app.nyme.ai","app.nyme.ai","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",15,"iad1",198,1024,"","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538365,"app.nyme.ai/","GET",200,"2jd29-1740974538344-e3d15c194652","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","app.nyme.ai","app.nyme.ai","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538265,"app.nyme.ai/","GET",200,"2jd29-1740974538183-e3559a2d1037","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/index","app.nyme.ai","app.nyme.ai","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",8,"iad1",198,1024,"","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538223,"app.nyme.ai/","GET",200,"2jd29-1740974538183-e3559a2d1037","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","app.nyme.ai","app.nyme.ai","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",-1,"iad1",-1,-1,"","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
"2025-03-03 04:02:18",1740974538000,"app.nyme.ai/sign-up","POST",200,"xwjcm-1740974537829-7144a7a4e366","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/sign-up/[[...sign-up]]","app.nyme.ai","app.nyme.ai","dpl_DVFRhSJJTGZUvU46RyqxxMQrY74f",44,"iad1",198,1024,"","prj_8kuc2dKRngxzemHVJqmu8Vd5IbK3"
